-195,-105.5555555555556,7.856742013183863
-193,-100,0
-192,-35.71428571428572,0
-190,-109.7222222222222,9.254628471643157
-187,-109.9206349206349,8.464575003056167
-177,-102.8282828282828,9.340628085871897
-122,-68.74866619448663,9.755202457990491
-115,-66.3851449261666,9.148734597550975
-114,-64.83222791867708,9.904962431163909
-112,-61.77821330961535,9.9596206046985
-104,-51.842995926294,9.726350547448657
-102,-49.6566737356211,9.361179461541445
-97,-45.76621742318112,7.788826219652898
-91,-38.09970998501892,9.050245960875035
-90,-37.30014476508165,7.180970511425643
-88,-36.08673540075979,8.500854986098352
-87,-31.15017513615912,9.519730766368468
-86,-33.89766672024736,7.625081364678198
-85,-31.78112195924675,8.250221236591868
-83,-28.88242599410764,6.046359705784813
-82,-28.54259190142001,6.749600492023993
-81,-23.62559306080901,8.243819901310632
-80,-32.05151886319922,7.066911896796809
-77,-25.7924006608349,9.622991729440395
-76,-22.96066909230986,6.343340658332886
-75,-27.93998112509909,9.714793238403884
-73,-21.94736043267337,5.5012206918191
-72,-27.71279046168663,8.933449487109785
-71,-24.4038844038844,4.842668269105213
-70,-19.34724121080915,7.436728529439885
-69,-21.28728667416077,6.516684770483803
-66,-20.51282051282051,7.252377242938949
-65,-11.6701755404317,8.33810845003538
-63,-11.94061962134251,8.367227402164396
-62,-6.349298177895101,9.694779960627541
-61,-9.693877551020408,6.493837786407069
-57,-46.17604617604618,1.249675907336854
-53,-31.30935422602089,5.698237545734234
-51,-0.3393728961926162,0.06883715878432538
-50,-48.92629300524037,3.089979081860473
-49,-43.60766045548654,2.807305054394926
-48,-35.14194139194139,3.639677906498316
-47,-29.91071428571428,1.894036021035394
-45,-17.14285714285714,4.040610178208842
-44,-0.2820078962210942,0
-40,-27.41994847258006,2.51951328400354
-39,-22.23320158102767,0.6987221157969828
-38,-19.41930618401206,0.2666315162845218
-37,-6.984158649938673,9.495696641150198
-4,-0.254000508001016,0
-1,-0.7974481658692185,0
0,0,0
1,0.7418397626112759,0
4,0.5133470225872689,0
17,0.8591065292096219,0
23,0.2636435539151068,0
33,3.539823008849558,0
35,5.494505494505495,0
41,0.4572473708276177,0
42,138.4615384615385,0
43,21.27659574468085,0
46,5.405405405405405,0
47,14.70588235294118,0
48,111.1111111111111,0
55,35.71428571428572,0
56,0.4083050639637062,0.08034319089788702
57,0.4366391527025011,0.1252582123204751
58,4.205042125816795,5.700022496962683
59,6.661171521070509,5.816929693902723
60,9.396713934076745,6.571247164011755
61,15.53072285681648,5.019228369086303
63,20.73507381036544,5.659598613931681
64,13.88978624830972,8.709917197945163
65,19.12977450028348,7.555199195644992
66,20.18797470445524,6.40501918759283
68,22.99089273952475,4.85403720254842
69,24.34704932446354,6.668598725622496
70,24.07688027919214,6.570531096577849
73,28.59681406713123,8.708248808891977
75,29.44828755618026,9.477340169698117
76,38.27887214436127,4.827258199537837
78,41.43800040539171,8.798411515067066
81,35.7942950463978,6.862133014116755
83,36.06524916978561,7.612123325519434
85,41.3333268961924,6.845996201599537
88,42.14267669728396,9.638506135998446
107,48.95007351029082,8.786330745663134
108,53.1679853639863,9.156238207145055
110,52.91430390007842,9.083796843596209
121,62.39028944911298,8.864230662861276
124,67.8403540903541,9.889136150228747
126,68.27574599313731,9.540397477999951
158,93.88111888111888,8.8612238428805
167,104.3434343434344,9.528891468473889
173,108.8068181818182,8.954682184602765
180,111.7424242424242,8.469954460226477
181,112.8998316498316,9.285526714187798
186,110.2092352092352,9.96100056732959
191,125,0
192,125,0
193,125,0
194,120.3703703703704,8.018753738744801
