-193,-125,0
-189,-125,0
-187,-120.3703703703704,8.018753738744801
-186,-118.0555555555556,9.820927516479825
-185,-125,0
-184,-125,0
-183,-120.3703703703704,8.018753738744801
-182,-118.0555555555556,9.820927516479825
-181,-120.3703703703704,8.018753738744801
-180,-118.0555555555556,9.820927516479825
-179,-120.3703703703704,8.018753738744801
-178,-125,0
-177,-118.0555555555556,9.820927516479825
-176,-115.7407407407407,8.018753738744801
-175,-118.0555555555556,9.820927516479825
-174,-111.1111111111111,1.740467143053463e-14
-173,-118.0555555555556,9.820927516479825
-172,-111.1111111111111,0
-171,-50,0
-169,-111.1111111111111,0
-168,-111.1111111111111,0
-167,-111.1111111111111,1.740467143053463e-14
-166,-111.1111111111111,0
-165,-108.8888888888889,4.969039949999534
-164,-106.6666666666667,6.085806194501847
-162,-106.6666666666667,6.085806194501847
-161,-109.2592592592593,4.536092116265146
-160,-108.3333333333333,5.555555555555557
-159,-106.6666666666667,6.085806194501847
-158,-108.8888888888889,4.969039949999534
-157,-105.5555555555555,6.415002990995844
-156,-104.4444444444444,6.085806194501847
-155,-98.76543209876542,9.929449347003345
-149,-89.8212898212898,8.260271104606025
-145,-89.64131106988249,9.924054432127454
-141,-84.43408443408445,9.993809094345135
-139,-85.80493580493581,9.194243787998724
-136,-83.000333000333,8.892885962484979
-132,-75.07215007215008,9.868246826779489
-129,-73.89455782312926,9.198489979503927
-126,-71.47435897435898,8.765893802036755
-125,-69.52232816203404,8.519947858081634
-122,-69.07832363714718,6.658407039684461
-120,-66.81400900441149,8.810669541665913
-116,-61.96960265587717,7.121939475589988
-88,-43.41487616828876,9.706503314918381
-87,-40.02400690370616,9.226968603904243
-83,-38.75201364249909,8.934111151655488
-81,-39.06054970100153,7.03135855969661
-73,-32.7206011184129,9.609423954378228
-69,-29.86693364903261,7.075993853542671
-68,-28.58670918866415,8.770693169054224
-67,-28.40060636929852,7.020232404966403
-65,-26.5574892169897,6.715645739794295
-64,-24.0216759799188,6.843504371137024
-63,-26.86220560616696,7.074670893129142
-62,-24.31107902067077,6.634060116133838
-61,-23.1555856600784,7.53365097848386
-60,-24.13562610720572,8.115548034346254
-59,-19.79060138594076,8.139722321388028
-58,-19.67877679228866,9.119625301790416
-46,-30.85452223383258,3.386340139185496
-44,-20.83333333333333,0
-43,-17.54385964912281,0
-42,-13.33333333333333,0
-41,-0.3277613897082924,0
-29,-0.23872045834328,0
-15,-0.9242144177449169,0
0,0,0
2,0.9519276534983341,0
3,2.079002079002079,0
26,0.7575757575757576,0
34,2.564102564102564,0
35,11.90476190476191,0
37,13.88888888888889,0
38,16.66666666666667,0
39,17.54385964912281,0
40,19.23076923076923,0
41,20.40816326530612,0
45,26.31578947368421,0
47,31.25,0
50,36.37566137566138,0.9353264301409359
54,19.53364961873466,9.91895850925874
56,24.9216694017721,9.954087628386285
57,18.51541182579759,7.632131342779056
58,23.1065853269059,7.59560027872624
59,25.92995048727342,5.857292002501621
60,21.39055262178331,7.826731659451169
61,26.74465253661658,6.739470218989254
62,28.5722190714741,8.618956896517899
63,26.01559641339903,8.474371964463138
65,29.56398770336874,8.357102771628817
68,29.83489444348789,7.590281685195577
69,32.23305248751559,8.338315626981803
71,30.88852383734739,7.736703905816203
72,36.18294355537682,7.063106983683422
74,35.42590738170389,8.864405628463983
77,39.19042608314522,8.150451814665285
79,40.5005471769086,7.975014302289279
80,44.12971701645044,7.310231427832997
81,40.9136765513863,9.44469834557453
82,44.10960605366035,7.439100471912915
83,44.76904602678596,9.549974224369505
86,47.5766404861479,8.084297586831633
87,47.84389096573842,9.115329958497126
88,49.04750025136087,6.800864852994411
89,50.7948465936082,6.13951160645027
90,52.14639425776789,7.181156621274723
96,56.05908305035803,8.086159111283241
98,56.68794607626333,9.335218983362884
99,58.43776106934001,7.169289909158862
100,60.46566579848314,5.575905664366063
106,63.35222555751254,7.747934560823958
107,64.09703951306119,8.191546739277078
108,65.79926842531886,8.622369431508446
113,65.84061964866919,7.962421851842336
114,63.9581136098164,7.28183064474607
117,69.41122602887309,8.423635112993161
120,71.03703304683695,9.693174806867406
121,70.11453619909503,9.551723198531558
122,72.37335104982164,8.639116168942655
128,75.35975928833071,8.656164638105061
129,78.82296275153418,9.414797965460322
130,82.52164502164501,9.523655793721883
131,81.50876900876899,9.740748911157771
139,85.60606060606061,9.760680853579638
145,88.47152847152846,8.153572824071244
148,89.68531468531468,8.819826728661356
149,93.65800865800865,9.759240764922001
157,105.5555555555556,6.415002990995844
158,104.4444444444444,6.085806194501847
159,108.8888888888889,4.969039949999534
160,106.6666666666667,6.085806194501847
164,106.6666666666667,6.085806194501847
166,111.1111111111111,0
167,105.5555555555556,7.856742013183863
168,111.1111111111111,0
169,115.7407407407407,8.018753738744801
170,111.1111111111111,0
171,111.1111111111111,0
172,111.1111111111111,1.740467143053463e-14
174,118.0555555555556,9.820927516479825
175,115.7407407407407,8.018753738744801
176,111.1111111111111,0
177,118.0555555555556,9.820927516479825
179,118.0555555555556,9.820927516479825
182,43.47826086956522,0
183,118.0555555555556,9.820927516479825
184,115.7407407407407,8.018753738744801
185,118.0555555555556,9.820927516479825
186,111.1111111111111,0
187,120.3703703703704,8.018753738744801
188,118.0555555555556,9.820927516479825
189,115.7407407407407,8.018753738744801
190,111.1111111111111,0
191,118.0555555555556,9.820927516479825
192,120.3703703703704,8.018753738744801
193,125,0
195,125,0
